Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,8020.000000,8037.000000,7924.000000,7924.000000,7870.250000,6791500
2020-01-20,7992.000000,8013.000000,7966.000000,7991.000000,7936.795410,4286200
2020-01-21,8000.000000,8007.000000,7917.000000,7944.000000,7890.113770,4222100
2020-01-22,7910.000000,7981.000000,7897.000000,7959.000000,7905.012695,5092900
2020-01-23,7940.000000,7987.000000,7912.000000,7950.000000,7896.073730,4546700
2020-01-24,7971.000000,7971.000000,7883.000000,7939.000000,7885.148438,3970200
2020-01-27,7798.000000,7933.000000,7727.000000,7865.000000,7811.649902,6355700
2020-01-28,7761.000000,7830.000000,7740.000000,7773.000000,7720.274414,5871200
2020-01-29,7829.000000,7858.000000,7772.000000,7835.000000,7781.853516,4661000
2020-01-30,7777.000000,7778.000000,7601.000000,7667.000000,7614.993164,7262500
2020-01-31,7807.000000,7818.000000,7708.000000,7718.000000,7665.646973,5660500
2020-02-03,7552.000000,7731.000000,7546.000000,7703.000000,7650.749023,5246400
2020-02-04,7650.000000,7726.000000,7545.000000,7700.000000,7647.769531,8364300
2020-02-05,7862.000000,7911.000000,7596.000000,7659.000000,7607.047852,14371600
2020-02-06,7777.000000,7858.000000,7689.000000,7845.000000,7791.785645,9785200
2020-02-07,7890.000000,7900.000000,7795.000000,7826.000000,7772.914551,5756000
2020-02-10,7712.000000,7749.000000,7667.000000,7691.000000,7638.830078,6018000
2020-02-12,7652.000000,7733.000000,7633.000000,7717.000000,7664.653809,5403800
2020-02-13,7739.000000,7762.000000,7657.000000,7670.000000,7617.973145,4251200
2020-02-14,7620.000000,7654.000000,7585.000000,7622.000000,7570.298340,5192800
2020-02-17,7516.000000,7557.000000,7440.000000,7452.000000,7401.451172,5598500
2020-02-18,7302.000000,7375.000000,7239.000000,7265.000000,7215.720215,7586200
2020-02-19,7357.000000,7422.000000,7304.000000,7370.000000,7320.007813,4910300
2020-02-20,7500.000000,7603.000000,7460.000000,7522.000000,7470.976563,6564400
2020-02-21,7456.000000,7548.000000,7451.000000,7479.000000,7428.268066,4197200
2020-02-25,7105.000000,7315.000000,7091.000000,7269.000000,7219.692871,8508500
2020-02-26,7185.000000,7185.000000,7026.000000,7155.000000,7106.466309,7935200
2020-02-27,7051.000000,7058.000000,6830.000000,6877.000000,6830.352051,10840100
2020-02-28,6700.000000,6769.000000,6572.000000,6611.000000,6566.156250,11636800
2020-03-02,6599.000000,6958.000000,6591.000000,6873.000000,6826.378906,11245600
2020-03-03,7041.000000,7053.000000,6805.000000,6805.000000,6758.839844,10454700
2020-03-04,6733.000000,6880.000000,6717.000000,6811.000000,6764.799805,5694000
2020-03-05,6911.000000,6959.000000,6852.000000,6929.000000,6881.999023,6867100
2020-03-06,6796.000000,6844.000000,6660.000000,6704.000000,6658.525391,7607800
2020-03-09,6424.000000,6447.000000,6135.000000,6214.000000,6171.849121,12909400
2020-03-10,6114.000000,6489.000000,5950.000000,6419.000000,6375.458496,15776000
2020-03-11,6298.000000,6427.000000,6122.000000,6145.000000,6103.317383,12208900
2020-03-12,6000.000000,6113.000000,5819.000000,5882.000000,5842.101074,14615800
2020-03-13,5476.000000,5980.000000,5297.000000,5811.000000,5771.583008,26823200
2020-03-16,5800.000000,5979.000000,5600.000000,5633.000000,5594.790039,17304600
2020-03-17,5572.000000,5977.000000,5499.000000,5833.000000,5793.433594,20806200
2020-03-18,5980.000000,6275.000000,5951.000000,5992.000000,5951.354980,15407800
2020-03-19,6133.000000,6200.000000,5700.000000,5929.000000,5888.782227,18077500
2020-03-23,5794.000000,5930.000000,5720.000000,5866.000000,5826.209473,13443600
2020-03-24,5966.000000,6198.000000,5912.000000,6198.000000,6155.957520,12787200
2020-03-25,6330.000000,6523.000000,6328.000000,6500.000000,6455.909180,11234500
2020-03-26,6400.000000,6459.000000,6325.000000,6400.000000,6356.587402,9297700
2020-03-27,6600.000000,6688.000000,6510.000000,6688.000000,6642.633789,11536500
2020-03-30,6488.000000,6532.000000,6354.000000,6434.000000,6414.333984,10889700
2020-03-31,6503.000000,6569.000000,6381.000000,6421.000000,6401.373535,9430800
2020-04-01,6350.000000,6407.000000,6161.000000,6228.000000,6208.963379,9172300
2020-04-02,6184.000000,6379.000000,6176.000000,6322.000000,6302.676270,9929000
2020-04-03,6350.000000,6434.000000,6184.000000,6260.000000,6240.865723,8346400
2020-04-06,6314.000000,6588.000000,6270.000000,6550.000000,6529.979492,9035200
2020-04-07,6750.000000,6803.000000,6525.000000,6690.000000,6669.551270,9155000
2020-04-08,6690.000000,6737.000000,6555.000000,6702.000000,6681.514648,9054300
2020-04-09,6784.000000,6787.000000,6642.000000,6711.000000,6690.487305,5604900
2020-04-10,6611.000000,6703.000000,6542.000000,6670.000000,6649.612793,5744100
2020-04-13,6591.000000,6619.000000,6491.000000,6507.000000,6487.110840,4581900
2020-04-14,6498.000000,6628.000000,6473.000000,6616.000000,6595.777832,4775400
2020-04-15,6630.000000,6799.000000,6581.000000,6767.000000,6746.315918,6668800
2020-04-16,6701.000000,6730.000000,6675.000000,6700.000000,6679.520996,5601000
2020-04-17,6850.000000,6985.000000,6791.000000,6969.000000,6947.698730,9271300
2020-04-20,6967.000000,7024.000000,6863.000000,6878.000000,6856.976563,5110200
2020-04-21,6829.000000,6914.000000,6701.000000,6722.000000,6701.453613,6414900
2020-04-22,6674.000000,6756.000000,6577.000000,6743.000000,6722.389648,5049700
2020-04-23,6767.000000,6803.000000,6718.000000,6761.000000,6740.334473,3763800
2020-04-24,6677.000000,6725.000000,6651.000000,6706.000000,6685.502441,3681500
2020-04-27,6783.000000,6809.000000,6732.000000,6779.000000,6758.279297,3602600
2020-04-28,6698.000000,6822.000000,6698.000000,6763.000000,6742.328125,4991600
2020-04-30,6900.000000,7009.000000,6830.000000,6932.000000,6910.811523,8377300
2020-05-01,6818.000000,6853.000000,6752.000000,6806.000000,6785.196777,4594800
2020-05-07,6749.000000,6808.000000,6716.000000,6792.000000,6771.239746,4745200
2020-05-08,6899.000000,6967.000000,6854.000000,6948.000000,6926.762695,5757600
2020-05-11,7012.000000,7132.000000,6990.000000,7059.000000,7037.423340,6087800
2020-05-12,7080.000000,7130.000000,7059.000000,7071.000000,7049.386719,5563000
2020-05-13,7015.000000,7080.000000,6982.000000,7069.000000,7047.393066,5017700
2020-05-14,6819.000000,6907.000000,6793.000000,6794.000000,6773.233398,9129600
2020-05-15,6912.000000,7006.000000,6853.000000,6865.000000,6844.016602,6575800
2020-05-18,6800.000000,6867.000000,6663.000000,6685.000000,6664.566895,7282300
2020-05-19,6852.000000,7000.000000,6781.000000,6902.000000,6880.903320,9304200
2020-05-20,6727.000000,6840.000000,6656.000000,6747.000000,6726.377441,11826100
2020-05-21,6810.000000,6877.000000,6782.000000,6795.000000,6774.230469,5431200
2020-05-22,6835.000000,6912.000000,6749.000000,6773.000000,6752.297852,5025900
2020-05-25,6873.000000,6875.000000,6717.000000,6750.000000,6729.368164,3710400
2020-05-26,6800.000000,6800.000000,6690.000000,6737.000000,6716.407715,6570900
2020-05-27,6690.000000,6751.000000,6670.000000,6750.000000,6729.368164,6653400
2020-05-28,6809.000000,6893.000000,6741.000000,6884.000000,6862.958496,9221000
2020-05-29,6944.000000,6976.000000,6874.000000,6874.000000,6852.989258,9666800
2020-06-01,6910.000000,6973.000000,6855.000000,6973.000000,6951.686523,6223800
2020-06-02,7027.000000,7194.000000,7027.000000,7133.000000,7111.197266,8749000
2020-06-03,7270.000000,7275.000000,7091.000000,7151.000000,7129.142578,8204600
2020-06-04,7270.000000,7334.000000,7188.000000,7267.000000,7244.787598,8366900
2020-06-05,7150.000000,7280.000000,7146.000000,7280.000000,7257.748047,5385800
2020-06-08,7377.000000,7407.000000,7330.000000,7396.000000,7373.393555,5597200
2020-06-09,7410.000000,7437.000000,7332.000000,7402.000000,7379.375000,5017600
2020-06-10,7372.000000,7524.000000,7340.000000,7496.000000,7473.087891,6131100
2020-06-11,7567.000000,7654.000000,7471.000000,7495.000000,7472.090820,8746800
2020-06-12,7307.000000,7449.000000,7201.000000,7404.000000,7381.369141,8110900
2020-06-15,7305.000000,7482.000000,7290.000000,7317.000000,7294.634766,6560700
2020-06-16,7461.000000,7520.000000,7416.000000,7480.000000,7457.136719,5830000
2020-06-17,7600.000000,7725.000000,7554.000000,7669.000000,7645.559082,8222300
2020-06-18,7606.000000,7696.000000,7603.000000,7665.000000,7641.571289,4970700
2020-06-19,7671.000000,7684.000000,7589.000000,7612.000000,7588.733398,4930500
2020-06-22,7670.000000,7705.000000,7602.000000,7607.000000,7583.748535,4118500
2020-06-23,7653.000000,7664.000000,7526.000000,7640.000000,7616.647461,4876400
2020-06-24,7652.000000,7705.000000,7625.000000,7650.000000,7626.617188,4630100
2020-06-25,7590.000000,7652.000000,7554.000000,7555.000000,7531.907715,4216700
2020-06-26,7532.000000,7554.000000,7494.000000,7519.000000,7496.017578,4139200
2020-06-29,7510.000000,7510.000000,7301.000000,7313.000000,7290.646973,5351600
2020-06-30,7400.000000,7454.000000,7338.000000,7384.000000,7361.430176,4322900
2020-07-01,7459.000000,7488.000000,7395.000000,7432.000000,7409.283691,3942700
2020-07-02,7556.000000,7577.000000,7470.000000,7500.000000,7477.075684,4557600
2020-07-03,7501.000000,7531.000000,7463.000000,7511.000000,7488.041992,3101000
2020-07-06,7548.000000,7580.000000,7510.000000,7580.000000,7556.831055,3205900
2020-07-07,7471.000000,7547.000000,7435.000000,7502.000000,7479.069336,4144700
2020-07-08,7465.000000,7495.000000,7430.000000,7430.000000,7407.289551,3266300
2020-07-09,7451.000000,7724.000000,7431.000000,7673.000000,7649.546875,7665200
2020-07-10,7739.000000,7919.000000,7678.000000,7780.000000,7756.219727,8899600
2020-07-13,7987.000000,8129.000000,7918.000000,8100.000000,8075.241699,8954500
2020-07-14,8002.000000,8047.000000,7906.000000,7940.000000,7915.730469,6387700
2020-07-15,7987.000000,8134.000000,7966.000000,8126.000000,8101.162109,7424000
2020-07-16,8200.000000,8322.000000,8147.000000,8176.000000,8151.009277,8201800
2020-07-17,8210.000000,8230.000000,8060.000000,8115.000000,8090.195801,4051200
2020-07-20,8157.000000,8253.000000,8104.000000,8249.000000,8223.786133,4029600
2020-07-21,8358.000000,8443.000000,8337.000000,8379.000000,8353.388672,5855000
2020-07-22,8250.000000,8330.000000,8250.000000,8260.000000,8234.752930,3489700
2020-07-27,8050.000000,8239.000000,8050.000000,8196.000000,8170.948242,5023300
2020-07-28,8293.000000,8305.000000,8238.000000,8258.000000,8232.758789,3887500
2020-07-29,8160.000000,8224.000000,8143.000000,8168.000000,8143.033691,3473500
2020-07-30,8199.000000,8269.000000,8131.000000,8184.000000,8158.984863,3600000
2020-07-31,8208.000000,8221.000000,8065.000000,8076.000000,8051.314941,4938600
2020-08-03,8206.000000,8352.000000,8163.000000,8314.000000,8288.587891,5726500
2020-08-04,8592.000000,8705.000000,8513.000000,8686.000000,8659.450195,10123700
2020-08-05,8704.000000,8838.000000,8485.000000,8546.000000,8519.877930,10341800
2020-08-06,8650.000000,8654.000000,8459.000000,8468.000000,8442.117188,4710600
2020-08-07,8406.000000,8542.000000,8389.000000,8525.000000,8498.942383,5041900
2020-08-11,8516.000000,8540.000000,8429.000000,8537.000000,8510.906250,5226600
2020-08-12,8534.000000,8535.000000,8426.000000,8462.000000,8436.134766,4558100
2020-08-13,8651.000000,8730.000000,8636.000000,8700.000000,8673.407227,6232700
2020-08-14,8811.000000,8910.000000,8766.000000,8876.000000,8848.870117,6005200
2020-08-17,8852.000000,8920.000000,8819.000000,8826.000000,8799.022461,3744800
2020-08-18,8801.000000,8818.000000,8722.000000,8768.000000,8741.200195,4061300
2020-08-19,8618.000000,8672.000000,8525.000000,8526.000000,8499.939453,7473700
2020-08-20,8526.000000,8535.000000,8300.000000,8354.000000,8328.464844,8100600
2020-08-21,8351.000000,8370.000000,8263.000000,8284.000000,8258.679688,5763500
2020-08-24,8300.000000,8413.000000,8257.000000,8407.000000,8381.303711,3720500
2020-08-25,8450.000000,8478.000000,8376.000000,8423.000000,8397.253906,3671300
2020-08-26,8495.000000,8572.000000,8469.000000,8571.000000,8544.801758,4650800
2020-08-27,8650.000000,8679.000000,8498.000000,8559.000000,8532.838867,4689500
2020-08-28,8501.000000,8545.000000,8223.000000,8280.000000,8254.691406,7158000
2020-08-31,8402.000000,8421.000000,8293.000000,8309.000000,8283.602539,4519800
2020-09-01,8305.000000,8352.000000,8233.000000,8349.000000,8323.480469,3934700
2020-09-02,8440.000000,8446.000000,8396.000000,8420.000000,8394.263672,3843400
2020-09-03,8495.000000,8495.000000,8381.000000,8426.000000,8400.245117,3830500
2020-09-04,8288.000000,8345.000000,8232.000000,8288.000000,8262.666992,4932100
2020-09-07,8220.000000,8283.000000,8181.000000,8198.000000,8172.941895,3845500
2020-09-08,8248.000000,8249.000000,8159.000000,8235.000000,8209.829102,3432900
2020-09-09,8085.000000,8111.000000,8012.000000,8078.000000,8053.309082,5729800
2020-09-10,8226.000000,8384.000000,8161.000000,8216.000000,8190.887207,6043500
2020-09-11,8204.000000,8265.000000,8140.000000,8211.000000,8185.902344,4644100
2020-09-14,8226.000000,8290.000000,8180.000000,8257.000000,8231.761719,3525200
2020-09-15,8290.000000,8343.000000,7972.000000,8058.000000,8033.370117,9849000
2020-09-16,8097.000000,8210.000000,7993.000000,8210.000000,8184.905273,7407200
2020-09-17,8270.000000,8287.000000,8123.000000,8132.000000,8107.144043,5429400
2020-09-18,8147.000000,8351.000000,8129.000000,8323.000000,8297.559570,6590400
2020-09-23,8337.000000,8348.000000,8159.000000,8204.000000,8178.923828,7138900
2020-09-24,8173.000000,8233.000000,8155.000000,8155.000000,8130.073730,5413700
2020-09-25,8192.000000,8209.000000,8100.000000,8100.000000,8075.241699,6306500
2020-09-28,8130.000000,8179.000000,8083.000000,8179.000000,8154.000000,4936300
2020-09-29,8191.000000,8244.000000,8161.000000,8200.000000,8200.000000,4755200
2020-09-30,8196.000000,8199.000000,8022.000000,8032.000000,8032.000000,5194300
2020-10-01,8089.000000,8089.000000,8089.000000,8089.000000,8089.000000,47300
2020-10-02,8015.000000,8103.000000,7710.000000,7753.000000,7753.000000,9218800
2020-10-05,7822.000000,7929.000000,7756.000000,7892.000000,7892.000000,5356300
2020-10-06,7901.000000,7908.000000,7742.000000,7828.000000,7828.000000,4514600
2020-10-07,7800.000000,7812.000000,7729.000000,7770.000000,7770.000000,4321000
2020-10-08,7753.000000,7850.000000,7733.000000,7832.000000,7832.000000,4337000
2020-10-09,7850.000000,7922.000000,7837.000000,7862.000000,7862.000000,4883200
2020-10-12,7810.000000,7831.000000,7721.000000,7768.000000,7768.000000,4335400
2020-10-13,7883.000000,7918.000000,7845.000000,7910.000000,7910.000000,4147600
2020-10-14,7860.000000,7879.000000,7777.000000,7811.000000,7811.000000,4377300
2020-10-15,7771.000000,7802.000000,7731.000000,7757.000000,7757.000000,3993700
2020-10-16,7700.000000,7709.000000,7564.000000,7603.000000,7603.000000,5375700
2020-10-19,7666.000000,7833.000000,7647.000000,7769.000000,7769.000000,4250900
2020-10-20,7859.000000,7973.000000,7813.000000,7900.000000,7900.000000,4564400
2020-10-21,7994.000000,8033.000000,7943.000000,7952.000000,7952.000000,1380300
